Gap_4_Candles,Opening_5th_Candle,Max_Next_4,Min_Next_4
5.751,2495.005,2496.268,2492.255
5.457,2493.815,2496.268,2492.255
5.533,2495.295,2496.238,2492.975
4.013,2495.085,2495.765,2492.975
4.013,2495.208,2495.765,2492.975
4.013,2495.695,2496.685,2492.975
3.263,2493.255,2496.848,2493.205
2.79,2494.655,2496.848,2493.815
2.79,2494.734,2496.848,2493.965
3.71,2496.235,2496.848,2493.645
3.643,2495.365,2496.408,2493.548
3.033,2495.785,2495.818,2492.635
2.883,2493.965,2495.675,2492.635
3.203,2494.465,2497.128,2492.635
2.86,2494.475,2497.128,2492.635
3.183,2494.905,2498.718,2492.675
3.04,2494.855,2499.095,2494.595
4.493,2495.905,2500.918,2494.595
4.493,2496.965,2501.938,2495.874
6.043,2497.705,2501.938,2496.475
4.5,2497.495,2503.235,2497.365
6.323,2500.275,2504.595,2499.235
6.064,2499.975,2506.165,2499.415
5.463,2500.725,2506.165,2500.455
5.87,2502.665,2506.165,2502.395
5.36,2504.495,2506.165,2502.005
6.75,2504.925,2505.988,2502.005
5.71,2503.865,2504.865,2500.788
3.77,2504.308,2504.435,2498.588
4.16,2503.338,2504.435,2494.788
3.983,2502.858,2502.858,2492.545
4.077,2500.868,2500.868,2492.545
5.847,2499.535,2499.855,2492.545
9.647,2495.425,2501.485,2492.545
10.313,2494.455,2501.485,2492.015
8.323,2497.215,2501.485,2484.575
7.31,2499.405,2502.034,2484.575
8.94,2495.195,2502.034,2484.575
9.47,2492.075,2502.034,2484.575
16.91,2489.558,2502.034,2486.998
17.459,2497.878,2498.525,2491.945
17.459,2493.098,2497.515,2490.855
17.459,2494.958,2497.515,2480.145
15.036,2493.035,2497.515,2475.375
6.58,2493.755,2494.195,2475.375
6.66,2492.774,2493.795,2473.245
17.37,2481.575,2485.485,2473.245
22.14,2479.618,2485.485,2473.245
18.82,2481.005,2482.904,2473.245
20.55,2477.705,2482.904,2477.068
12.24,2481.274,2484.945,2477.095
12.24,2478.218,2489.405,2477.095
9.659,2480.164,2489.405,2478.528
5.836,2482.128,2489.405,2481.858
7.85,2484.205,2489.405,2483.905
12.31,2488.285,2488.885,2483.808
10.877,2488.545,2488.618,2483.808
7.547,2486.545,2491.925,2483.808
5.5,2485.965,2491.925,2483.808
5.077,2485.825,2491.955,2485.388
4.81,2487.088,2491.955,2487.088
8.117,2491.095,2491.955,2487.505
8.117,2491.745,2491.955,2486.938
6.567,2489.365,2489.868,2486.938
4.867,2488.085,2492.488,2486.938
4.45,2489.155,2493.918,2486.938
5.017,2487.974,2494.295,2487.225
2.93,2489.175,2494.295,2488.885
5.55,2491.698,2494.295,2491.068
6.98,2493.815,2494.295,2491.068
7.07,2492.245,2492.898,2491.248
5.41,2491.978,2493.055,2491.248
3.227,2491.868,2493.365,2491.478
3.227,2491.805,2493.365,2491.578
1.65,2492.208,2494.275,2491.755
1.807,2492.495,2494.275,2491.885
1.887,2492.345,2494.275,2492.104
1.787,2492.995,2494.524,2492.135
2.52,2493.385,2494.524,2492.135
2.39,2492.964,2494.524,2492.135
2.171,2492.734,2494.915,2492.475
2.389,2494.155,2494.915,2492.475
2.389,2493.715,2494.915,2492.098
2.389,2493.115,2494.915,2492.055
2.44,2493.025,2494.458,2491.535
2.44,2493.075,2494.415,2491.155
2.817,2492.755,2494.415,2491.155
2.86,2492.165,2494.335,2491.155
2.923,2492.835,2494.335,2491.155
3.26,2493.705,2494.335,2491.805
3.26,2493.725,2496.835,2491.805
3.18,2493.275,2496.835,2492.268
3.18,2493.258,2496.835,2492.538
2.53,2493.245,2496.835,2493.245
5.03,2495.645,2496.405,2493.375
4.567,2495.165,2496.405,2493.375
4.297,2495.468,2495.588,2493.375
3.59,2494.245,2495.565,2493.375
3.03,2494.265,2496.535,2494.265
3.03,2494.955,2496.625,2494.345
2.213,2495.215,2496.625,2494.305
2.19,2494.825,2496.625,2494.305
2.27,2496.385,2496.625,2494.015
2.28,2495.785,2496.495,2492.625
2.32,2494.805,2496.495,2491.265
2.32,2495.605,2496.495,2489.468
2.61,2494.615,2495.385,2485.465
3.87,2493.008,2493.265,2483.555
5.23,2491.385,2492.325,2483.555
7.027,2489.345,2489.635,2483.255
9.92,2487.365,2488.115,2482.865
9.71,2484.145,2488.115,2481.885
8.77,2487.665,2488.115,2479.985
6.38,2483.645,2486.005,2478.865
5.25,2484.075,2484.808,2477
6.23,2482.045,2483.195,2472.438
8.13,2480.255,2481.595,2471.718
7.14,2480.715,2481.595,2471.718
7.808,2477.368,2479.595,2471.718
10.757,2473.185,2483.175,2471.718
9.877,2474.925,2484.205,2473.255
9.877,2474.285,2485.425,2474.085
7.877,2478.825,2488.968,2478.518
11.457,2481.505,2489.834,2480.975
10.95,2483.025,2491.085,2482.345
11.34,2484.235,2491.085,2484.134
10.45,2488.048,2491.085,2486.615
8.859,2488.865,2491.085,2486.615
8.74,2489.905,2491.045,2486.615
6.951,2490.854,2491.045,2486.155
4.47,2488.035,2491.025,2485.765
4.47,2489.085,2491.025,2485.375
4.43,2489.638,2491.025,2485.045
4.89,2486.645,2491.025,2485.024
5.26,2490.218,2490.408,2485.024
5.65,2486.445,2489.965,2481.915
5.98,2487.705,2499.274,2481.915
6.001,2486.255,2499.274,2481.915
5.384,2485.714,2499.435,2481.915
8.05,2485.115,2500.145,2484.455
17.359,2491.444,2500.145,2488.208
17.359,2492.034,2500.145,2492.034
17.52,2498.604,2500.145,2492.678
15.69,2496.118,2498.255,2492.678
11.937,2495.965,2497.585,2492.678
8.111,2495.074,2496.714,2492.678
7.467,2494.735,2497.848,2493.015
5.577,2493.915,2497.848,2493.015
4.907,2495.214,2497.848,2494.318
4.036,2495.948,2497.848,2494.415
4.833,2496.428,2497.195,2493.788
4.833,2496.635,2497.195,2493.388
3.53,2496.285,2496.418,2492.315
3.433,2494.674,2494.848,2492.315
3.407,2494.155,2494.755,2492.315
3.807,2493.848,2495.475,2492.315
4.103,2493.415,2495.475,2492.585
2.533,2493.575,2495.475,2492.585
2.44,2493.318,2495.475,2491.415
3.16,2494.585,2494.695,2491.415
2.89,2493.365,2494.778,2491.415
2.89,2493.815,2494.798,2491.415
4.06,2491.865,2496.048,2491.855
3.28,2493.275,2496.825,2492.835
3.363,2494.655,2496.825,2493.788
3.383,2494.625,2496.825,2494.398
4.193,2495.525,2496.825,2494.398
3.99,2494.725,2495.985,2494.398
3.037,2494.694,2495.925,2494.575
2.427,2494.695,2496.035,2494.575
2.427,2495.225,2496.785,2494.925
1.587,2495.188,2496.785,2494.925
1.35,2495.795,2496.785,2494.935
1.46,2495.775,2496.785,2494.628
1.86,2495.825,2496.425,2494.388
1.86,2495.768,2496.425,2494.355
1.85,2495.565,2497.398,2494.355
2.157,2495.045,2499.174,2494.355
2.037,2495.164,2499.174,2494.355
2.07,2495.075,2499.174,2494.385
3.043,2495.865,2499.174,2495.565
4.819,2497.935,2498.124,2495.645
4.819,2497.515,2498.455,2495.675
4.789,2496.265,2498.834,2496.115
3.609,2496.395,2498.834,2496.115
2.479,2497.728,2498.834,2496.025
2.78,2498.138,2498.834,2495.625
2.719,2497.948,2498.468,2494.508
2.719,2496.715,2496.895,2493.955
2.809,2496.655,2496.748,2493.935
3.209,2495.855,2496.318,2493.935
3.96,2494.708,2494.965,2493.665
2.94,2494.255,2495.095,2493.665
2.813,2494.328,2495.535,2493.665
2.383,2494.655,2498.095,2493.665
1.3,2494.095,2502.165,2493.855
1.43,2494.985,2505.135,2494.365
1.87,2495.325,2506.735,2494.365
4.43,2497.865,2506.815,2497.665
8.31,2501.815,2506.815,2500.705
10.77,2503.625,2506.815,2502.348
12.37,2506.285,2506.815,2502.348
9.15,2502.985,2506.545,2502.615
6.11,2504.185,2507.445,2502.875
4.467,2504.495,2509.355,2504.015
4.467,2506.145,2515.595,2504.015
3.93,2505.928,2516.535,2504.015
4.57,2506.385,2516.535,2505.875
5.34,2508.088,2516.825,2508.088
11.58,2513.905,2517.005,2512.915
12.52,2515.025,2517.155,2513.624
10.66,2514.655,2517.155,2514.605
8.737,2516.565,2517.155,2514.125
4.09,2515.745,2517.155,2514.125
3.531,2516.535,2516.875,2513.214
2.55,2515.395,2516.815,2513.214
3.03,2516.105,2518.258,2513.214
3.03,2516.595,2518.258,2513.214
3.661,2514.335,2518.258,2513.795
3.601,2516.215,2518.258,2513.535
5.044,2515.915,2516.625,2513.535
5.044,2515.495,2520.695,2513.535
4.463,2514.625,2523.448,2513.535
4.723,2515.085,2523.448,2513.895
3.09,2514.555,2523.448,2512.325
7.16,2518.615,2523.448,2512.325
9.913,2521.815,2521.815,2512.325
9.553,2517.605,2519.255,2512.325
11.123,2514.685,2519.255,2507.535
11.123,2518.488,2520.448,2507.535
9.49,2516.304,2520.448,2507.535
6.93,2514.905,2520.448,2507.535
11.72,2513.635,2520.448,2503.805
12.913,2517.035,2518.475,2503.805
12.913,2512.595,2512.815,2503.805
12.913,2508.638,2510.875,2503.805
16.643,2507.715,2510.875,2504.635
14.67,2505.938,2510.875,2505.915
9.01,2508.895,2510.578,2505.955
7.07,2507.015,2511.455,2505.955
6.24,2507.155,2511.455,2506.505
4.96,2510.165,2513.608,2508.308
4.623,2508.768,2513.725,2508.308
5.5,2510.255,2515.265,2509.168
4.95,2510.465,2516.285,2509.968
5.3,2512.624,2516.318,2511.615
5.417,2512.945,2516.778,2512.385
6.097,2515.005,2516.778,2514.688
6.317,2516.018,2516.778,2514.688
4.703,2515.628,2516.778,2514.745
4.393,2515.385,2516.188,2514.318
2.09,2515.518,2516.018,2513.505
2.09,2514.998,2516.018,2513.505
2.033,2514.935,2516.018,2513.505
1.87,2514.395,2516.578,2513.505
2.513,2514.865,2516.788,2514.765
2.513,2514.898,2516.788,2514.798
2.513,2515.678,2516.788,2515.555
3.073,2516.525,2516.788,2515.595
2.023,2516.048,2516.705,2515.595
1.99,2516.135,2517.595,2515.595
1.233,2515.985,2517.595,2515.595
1.193,2515.745,2517.608,2515.685
1.11,2515.945,2517.828,2515.935
2,2516.925,2517.828,2516.575
2,2517.165,2517.828,2515.935
1.923,2517.278,2517.828,2515.448
1.893,2517.155,2517.545,2515.448
1.253,2516.775,2517.255,2514.235
1.893,2516.048,2516.574,2514.235
2.38,2516.225,2516.538,2513.365
2.097,2515.785,2516.538,2513.365
3.02,2515.785,2516.215,2512.895
2.339,2514.775,2516.458,2512.895
3.173,2514.945,2517.485,2512.895
3.173,2513.685,2517.925,2512.895
3.32,2514.785,2517.925,2514.765
3.563,2515.675,2517.925,2514.965
4.59,2516.545,2517.925,2516.485
5.03,2517.635,2518.258,2516.815
3.16,2517.715,2518.755,2516.815
2.96,2517.305,2519.215,2516.815
1.44,2517.305,2519.388,2517.174
1.443,2518.155,2519.388,2517.675
1.94,2518.595,2520.265,2518.225
2.4,2518.828,2520.725,2518.225
2.214,2518.458,2521.205,2518.225
1.713,2518.295,2521.668,2518.285
2.04,2519.725,2521.668,2518.348
2.5,2520.525,2521.668,2518.348
2.98,2519.938,2521.668,2516.515
3.383,2519.914,2521.278,2516.515
3.32,2519.085,2521.278,2516.515
3.32,2519.935,2520.025,2516.515
5.153,2519.135,2519.875,2517.675
4.763,2519.035,2519.755,2516.175
4.763,2518.885,2519.755,2515.358
3.51,2519.175,2519.305,2515.358
2.2,2518.185,2519.305,2515.358
3.58,2516.355,2518.155,2515.358
4.397,2517.995,2518.198,2516.075
3.947,2516.775,2518.305,2516.265
3.947,2517.505,2519.655,2516.265
2.797,2517.745,2519.808,2516.265
2.123,2516.855,2519.808,2516.655
2.04,2517.915,2519.808,2517.138
3.39,2519.485,2519.808,2517.095
3.543,2519.095,2519.705,2517.095
3.153,2519.005,2519.705,2517.095
2.67,2519.095,2520.205,2517.095
2.713,2517.385,2520.205,2515.835
2.61,2518.835,2520.205,2514.595
2.61,2518.635,2520.205,2512.595
3.11,2518.395,2518.965,2512.095
4.37,2515.955,2529.125,2506.855
5.61,2516.135,2529.125,2506.855
7.61,2513.005,2529.125,2506.855
6.87,2515.368,2529.125,2506.555
22.27,2524.705,2527.078,2501.905
22.27,2522.175,2522.875,2501.905
22.27,2514.595,2514.595,2501.905
22.57,2508.498,2511.665,2501.905
25.173,2505.528,2515.478,2500.375
20.97,2509.288,2515.478,2500.375
12.69,2508.175,2518.355,2500.375
9.76,2505.175,2518.355,2500.375
15.103,2513.425,2518.355,2505.655
15.103,2506.685,2518.355,2503.535
17.98,2514.055,2518.025,2495.448
17.98,2515.225,2515.825,2489.338
12.7,2509.215,2509.695,2485.065
14.82,2505.295,2505.645,2485.015
22.577,2496.925,2497.038,2485.015
26.487,2494.045,2496.155,2485.015
24.63,2487.505,2496.895,2485.015
20.63,2488.855,2496.895,2485.758
12.023,2490.325,2496.895,2490.125
11.14,2495.005,2496.895,2491.468
11.88,2494.065,2496.785,2491.828
11.137,2495.475,2496.785,2491.938
6.77,2494.495,2496.785,2490.618
5.427,2495.848,2496.185,2490.618
4.957,2493.568,2496.185,2490.618
4.847,2494.585,2496.735,2490.618
6.167,2494.275,2496.735,2492.795
5.567,2494.415,2496.735,2493.305
5.567,2494.785,2496.735,2494.668
6.117,2495.838,2497.758,2494.668
3.94,2495.185,2497.825,2495.095
3.43,2495.295,2497.825,2495.105
2.067,2496.085,2497.825,2495.705
3.09,2497.098,2497.865,2496.045
2.73,2496.575,2498.124,2496.045
2.72,2496.285,2498.124,2495.865
2.12,2497.435,2498.124,2495.415
1.82,2497.745,2498.124,2495.415
2.079,2497.725,2498.165,2495.415
2.259,2496.145,2498.165,2495.415
2.709,2496.695,2498.165,2495.565
2.709,2496.775,2498.165,2495.528
2.75,2497.485,2498.574,2494.625
2.75,2495.705,2498.574,2494.625
2.6,2496.104,2498.574,2494.625
2.637,2495.824,2498.574,2494.625
3.949,2497.295,2499.005,2495.325
3.949,2497.548,2499.005,2495.955
3.949,2497.915,2499.005,2496.465
3.949,2497.634,2499.005,2496.835
3.68,2498.545,2498.895,2496.618
3.05,2497.405,2498.895,2496.618
2.54,2498.645,2499.438,2496.618
2.17,2497.005,2500.365,2496.618
2.277,2498.115,2500.365,2497.415
2.277,2497.715,2500.365,2497.535
2.82,2499.335,2500.365,2497.345
3.747,2499.128,2499.345,2497.345
2.95,2498.684,2498.978,2496.485
2.83,2498.595,2498.685,2496.485
3.02,2497.795,2498.445,2490.425
2,2498.035,2498.155,2487.305
2.493,2496.535,2497.318,2487.075
2.2,2496.865,2496.905,2485.865
8.02,2490.665,2493.475,2485.405
10.85,2487.745,2493.475,2485.405
10.243,2489.265,2493.475,2485.405
11.04,2486.255,2494.898,2485.405
8.07,2492.245,2496.625,2488.725
8.07,2489.645,2496.625,2488.725
8.07,2489.615,2496.625,2488.725
9.493,2493.495,2496.625,2489.945
7.9,2493.925,2495.525,2489.945
7.9,2494.195,2495.525,2489.945
7.9,2493.554,2495.315,2489.945
6.68,2491.275,2496.625,2490.265
5.58,2491.305,2497.478,2490.875
5.58,2492.105,2497.478,2491.985
5.37,2495.185,2499.035,2494.815
6.36,2495.935,2499.035,2494.025
6.603,2495.734,2499.035,2492.995
5.493,2496.305,2499.035,2492.995
4.22,2496.515,2496.515,2492.995
5.01,2494.895,2497.595,2492.995
6.04,2494.365,2498.205,2493.295
6.04,2494.345,2498.778,2493.295
3.52,2495.435,2498.785,2494.735
4.6,2497.218,2502.245,2496.185
4.91,2498.075,2503.978,2496.185
5.483,2497.105,2503.978,2496.185
4.05,2498.795,2504.934,2497.985
6.06,2502.165,2505.098,2499.278
7.793,2502.755,2505.098,2499.278
7.793,2500.748,2505.098,2499.154
6.949,2503.868,2505.098,2496.474
5.82,2502.845,2503.685,2495.745
5.82,2501.545,2503.634,2493.688
5.944,2499.624,2501.075,2493.115
8.624,2498.465,2501.075,2493.115
7.94,2499.675,2499.928,2493.115
9.946,2494.195,2497.855,2493.115
7.96,2496.715,2499.555,2493.458
7.96,2494.735,2501.965,2493.458
6.813,2494.795,2503.108,2494.795
4.74,2497.005,2503.555,2496.965
6.097,2498.995,2505.158,2498.995
8.507,2501.785,2505.158,2501.145
8.313,2501.775,2505.158,2501.205
6.59,2502.555,2506.405,2501.205
6.163,2504.205,2506.405,2499.375
4.013,2502.344,2506.405,2499.365
3.953,2503.185,2506.405,2499.365
5.2,2502.365,2503.085,2499.365
7.03,2499.935,2505.198,2499.365
7.04,2500.495,2505.198,2499.725
7.04,2501.485,2505.198,2501.018
3.72,2503.005,2505.635,2502.665
5.833,2504.625,2506.038,2502.665
5.473,2502.895,2506.188,2502.675
4.18,2503.775,2506.188,2502.868
2.97,2505.345,2507.088,2504.525
3.373,2505.865,2507.088,2505.185
3.513,2505.635,2507.088,2505.185
3.32,2505.378,2507.088,2505.335
2.563,2506.815,2506.995,2505.435
1.903,2505.898,2506.995,2505.675
1.903,2506.048,2506.995,2505.675
1.753,2506.554,2506.995,2505.595
1.56,2506.915,2507.515,2505.595
1.32,2506.785,2507.515,2505.595
1.32,2506.105,2507.515,2505.595
1.4,2506.065,2507.515,2504.645
1.92,2507.455,2507.465,2504.645
1.92,2506.665,2507.358,2504.645
1.92,2506.278,2506.695,2504.415
2.87,2504.928,2506.685,2504.178
2.82,2506.115,2506.685,2503.515
2.713,2505.335,2506.685,2502.655
2.28,2505.174,2505.808,2501.965
2.507,2505.018,2505.045,2501.755
3.17,2503.955,2504.285,2501.635
4.03,2503.714,2503.865,2501.635
3.843,2503.068,2504.235,2501.635
3.29,2502.255,2504.235,2501.635
2.65,2503.295,2504.235,2501.314
2.23,2502.845,2504.235,2501.314
2.6,2504.155,2504.185,2501.028
2.6,2502.935,2503.365,2501.028
2.921,2502.105,2503.365,2500.865
2.921,2502.395,2502.725,2500.865
3.157,2501.708,2502.344,2500.618
2.337,2501.425,2503.768,2500.618
2.5,2501.935,2503.768,2500.618
1.86,2501.605,2504.808,2500.618
1.726,2502.315,2506.155,2502.265
3.15,2503.345,2506.475,2502.335
3.15,2503.135,2506.475,2503.035
4.19,2503.685,2506.475,2503.255
3.89,2506.045,2506.475,2502.695
4.14,2504.765,2505.998,2502.695
3.44,2504.205,2507.595,2502.695
3.22,2504.995,2507.595,2502.005
3.78,2503.085,2507.595,2500.845
3.303,2505.064,2507.595,2500.845
4.9,2505.215,2505.805,2500.024
5.59,2502.565,2503.018,2500.024
6.75,2501.515,2503.018,2500.024
6.75,2501.715,2502.728,2500.024
5.781,2502.255,2503.625,2500.045
2.994,2502.165,2506.005,2500.045
2.994,2501.115,2507.445,2500.095
2.704,2501.975,2509.555,2501.935
3.58,2503.208,2509.555,2502.775
5.96,2505.965,2509.555,2505.028
7.35,2506.825,2509.555,2504.925
7.62,2507.775,2507.785,2504.275
6.78,2505.935,2507.165,2504.058
4.527,2505.514,2507.055,2504.058
4.63,2506.285,2507.298,2504.058
3.51,2504.735,2507.325,2504.058
3.107,2505.035,2510.355,2504.355
2.997,2504.415,2513.928,2504.355
3.24,2506.648,2515.035,2505.714
3.267,2506.675,2515.268,2506.545
6,2510.325,2515.268,2508.265
9.573,2513.755,2515.268,2506.128
9.321,2513.015,2515.268,2502.545
8.723,2514.748,2514.985,2501.185
7.003,2510.185,2510.375,2500.984
9.14,2506.718,2509.155,2500.984
12.723,2503.455,2511.215,2500.984
13.8,2501.605,2513.795,2500.984
9.391,2504.535,2518.304,2504.028
8.171,2509.015,2518.304,2508.145
10.231,2509.695,2518.304,2508.968
12.811,2512.795,2518.304,2510.585
14.276,2516.145,2517.035,2510.585
10.159,2512.685,2515.385,2510.585
9.336,2512.865,2515.385,2511.358
7.719,2513.405,2515.545,2512.868
6.45,2513.768,2515.545,2512.868
4.8,2514.275,2515.545,2512.768
4.027,2513.655,2515.545,2511.975
2.677,2513.828,2514.788,2511.975
2.677,2513.918,2516.528,2511.975
2.777,2513.015,2516.528,2511.975
3.57,2513.708,2517.098,2513.698
2.813,2514.225,2517.098,2514.018
4.553,2516.088,2517.098,2514.025
4.553,2516.205,2517.355,2514.025
3.4,2516.935,2517.358,2514.025
3.08,2515.128,2517.358,2514.025
3.073,2514.458,2517.358,2514.398
3.33,2517.155,2517.358,2515.658
3.333,2516.575,2516.865,2515.658
3.333,2516.445,2516.924,2515.948
2.96,2516.475,2516.924,2515.978
1.7,2515.978,2516.924,2515.978
1.207,2516.445,2517.335,2516.145
0.976,2516.514,2518.125,2516.145
0.946,2516.335,2518.125,2516.145
0.946,2516.358,2518.688,2516.215
1.19,2517.325,2518.915,2516.405
1.98,2517.415,2518.915,2516.405
1.98,2517.195,2518.915,2516.405
2.473,2518.498,2519.015,2516.078
2.51,2518.055,2519.015,2514.845
2.51,2518.288,2519.015,2514.845
2.51,2518.895,2521.615,2514.845
2.937,2516.415,2522.415,2514.845
4.17,2516.998,2522.415,2515.935
4.17,2517.688,2522.415,2517.265
6.77,2520.075,2522.415,2517.445
7.57,2518.455,2520.225,2517.445
6.48,2517.945,2520.055,2516.695
5.15,2519.385,2520.055,2516.695
4.97,2518.535,2520.055,2516.695
2.78,2518.655,2519.845,2516.695
3.36,2518.625,2519.945,2517.685
3.36,2518.835,2520.055,2518.455
3.36,2519.034,2520.055,2518.455
3.15,2519.285,2520.055,2518.455
2.26,2518.884,2521.038,2518.455
1.6,2519.195,2522.335,2518.815
1.6,2519.315,2522.335,2519.175
1.6,2519.428,2522.335,2519.175
2.583,2520.564,2526.028,2519.618
3.52,2521.104,2526.028,2519.618
3.16,2519.728,2528.885,2519.695
3.16,2521.155,2528.885,2520.765
6.41,2524.835,2528.885,2523.365
6.41,2524.735,2528.885,2524.195
9.19,2525.035,2527.675,2523.318
8.12,2526.485,2527.675,2520.615
5.52,2525.215,2527.675,2520.585
4.69,2527.555,2527.555,2520.585
4.357,2523.374,2526.745,2520.585
7.06,2521.325,2527.085,2520.585
7.09,2523.055,2527.085,2521.955
6.97,2523.405,2527.085,2521.955
6.16,2526.055,2527.085,2521.915
6.5,2524.175,2524.565,2521.915
5.13,2523.755,2524.275,2520.675
5.13,2522.285,2524.235,2519.635
5.17,2523.895,2524.095,2519.635
2.65,2523.095,2523.185,2519.635
3.6,2520.965,2522.598,2519.635
4.6,2520.575,2522.988,2519.925
4.46,2521.055,2523.285,2520.565
3.55,2521.645,2524.068,2520.605
2.963,2522.285,2524.068,2518.535
3.063,2521.415,2524.068,2516.725
2.72,2522.545,2524.068,2503.888
3.463,2522.065,2523.368,2502.028
5.533,2519.155,2523.368,2502.028
7.343,2518.245,2523.368,2502.028
20.18,2504.344,2512.745,2502.028
21.34,2508.034,2512.745,2503.055
21.34,2508.545,2512.745,2500.825
21.34,2507.508,2510.615,2500.825
10.717,2506.905,2510.615,2500.825
9.69,2509.515,2510.315,2500.825
11.92,2504.235,2514.098,2503.595
9.79,2506.585,2514.735,2503.595
9.79,2506.375,2514.745,2504.735
9.49,2509.388,2514.825,2508.585
10.503,2513.535,2516.308,2511.115
11.14,2512.775,2516.308,2511.575
10.01,2511.958,2519.048,2511.575
6.24,2514.675,2519.944,2513.568
5.193,2515.465,2519.944,2513.568
4.733,2515.795,2519.944,2512.666
7.473,2518.645,2519.944,2512.275
6.376,2515.084,2516.755,2512.275
6.376,2515.375,2516.225,2512.275
7.278,2513.925,2516.225,2512.085
7.669,2513.098,2516.225,2511.375
4.48,2514.455,2516.225,2511.138
3.95,2515.785,2515.865,2509.675
4.14,2512.558,2513.188,2509.675
4.85,2512.688,2512.818,2509.675
5.087,2511.345,2513.085,2509.675
6.19,2511.168,2513.095,2509.785
3.513,2511.695,2513.748,2509.785
3.143,2510.258,2513.748,2510.168
3.41,2512.795,2513.748,2511.165
3.31,2512.505,2513.748,2511.015
3.963,2513.248,2513.584,2511.015
3.58,2512.768,2513.744,2511.015
2.583,2511.015,2513.744,2511.015
2.733,2513.084,2513.744,2511.895
2.569,2513.404,2513.744,2511.895
2.729,2513.278,2513.508,2511.895
2.729,2512.715,2512.908,2511.645
1.849,2511.925,2512.805,2511.345
1.849,2512.305,2512.805,2510.935
1.613,2512.025,2512.805,2510.935
1.263,2511.775,2512.305,2510.935
1.46,2511.755,2514.188,2510.935
1.87,2511.065,2514.485,2511.008
1.87,2511.485,2515.064,2511.135
1.37,2512.075,2515.064,2511.555
3.253,2513.745,2515.064,2511.725
3.477,2514.374,2515.064,2511.725
3.929,2514.615,2514.658,2511.725
3.509,2513.015,2513.964,2510.885
3.339,2512.035,2513.964,2510.885
3.339,2513.285,2514.178,2510.885
2.933,2512.424,2515.175,2510.885
3.079,2512.095,2515.965,2512.035
3.079,2512.924,2516.938,2512.575
3.293,2513.795,2516.938,2513.585
4.29,2514.505,2517.255,2514.455
3.93,2515.715,2517.675,2515.485
4.363,2516.495,2518.408,2515.485
